Faction	Unit Type	Name	BV2	Tonnage	Cost	Rules Level	Tech Base	Source	Date	Era	BV1 (base)	BV1 (C3)	BV1 (total)
Star Adder	BattleMech	Hellion A	TBD	30	6545500	Tournament	Clan/Level 2	Crusader	3059	Present	1290	0	1290
Star Adder	BattleMech	Hellion B	TBD	30	6659900	Tournament	Clan/Level 2	Crusader	3059	Present	1043	0	1043
Star Adder	BattleMech	Hellion C	TBD	30	6732050	Tournament	Clan/Level 2	3067	3067	Present	1547	0	1547
Star Adder	BattleMech	Hellion Prime	TBD	30	6600425	Tournament	Clan/Level 2	Crusader	3059	Present	1439	0	1439
Star Adder	BattleMech	Hunchback IIC 2	TBD	50	7958500	Tournament	Clan/Level 2	RS3058U	3067*	Present	1578	0	1578
Star Adder	BattleMech	Huntsman (Nobori-nin) A	TBD	50	11334065	Tournament	Clan/Level 2	3055/3058	2950*	2950	1870	0	1870
Star Adder	BattleMech	Huntsman (Nobori-nin) B	TBD	50	11683752	Tournament	Clan/Level 2	3055/3058	2950*	2950	1960	0	1960
Star Adder	BattleMech	Huntsman (Nobori-nin) C	TBD	50	11902658	Tournament	Clan/Level 2	3055/3058	2950*	2950	1927	0	1927
Star Adder	BattleMech	Incubus (Vixen) 5	TBD	30	5509790	Tournament	Clan/Level 2	3055U	3067	Present	1239	0	1239
Star Adder	BattleMech	Jenner IIC 2	TBD	35	7614675	Tournament	Clan/Level 2	3060	2950*	2950	1330	0	1330
Star Adder	BattleMech	Locust IIC 4	TBD	25	2122291	Tournament	Clan/Level 2	3067	3067	Present	701	0	701
Star Adder	BattleMech	Marauder IIC 2	TBD	85	10033784	Tournament	Clan/Level 2	3067	3060	Present	2244	0	2244
Star Adder	BattleMech	Night Gyr A	TBD	75	20690469	Tournament	Clan/Level 2	3055/3058	3058	Present	2522	0	2522
Star Adder	BattleMech	Night Gyr B	TBD	75	20364532	Tournament	Clan/Level 2	3055/3058	3058	Present	2145	0	2145
Star Adder	BattleMech	Night Gyr C	TBD	75	20207032	Tournament	Clan/Level 2	3055/3058	3058	Present	2350	0	2350
Star Adder	BattleMech	Night Gyr D	TBD	75	22475469	Tournament	Clan/Level 2	3055/3058	3058	Present	2708	0	2708
Star Adder	BattleMech	Night Gyr E	TBD	75	20578906	Tournament	Clan/Level 2	Upgrades	3060	Present	2554	0	2554
Star Adder	BattleMech	Night Gyr H	TBD	75	20788906	Tournament	Clan/Level 2	Upgrades	3060	Present	2484	0	2484
Star Adder	BattleMech	Night Gyr Prime	TBD	75	20565782	Tournament	Clan/Level 2	3055/3058	3058	Present	2750	0	2750
Star Adder	BattleMech	Nova Cat A	TBD	70	17298918	Tournament	Clan/Level 2	3060	3059	Present	2646	0	2646
Star Adder	BattleMech	Nova Cat B	TBD	70	18429418	Tournament	Clan/Level 2	3060	3059	Present	2078	0	2078
Star Adder	BattleMech	Nova Cat C	TBD	70	17284256	Tournament	Clan/Level 2	3060	3059	Present	1705	0	1705
Star Adder	BattleMech	Nova Cat D	TBD	70	17766418	Tournament	Clan/Level 2	3060	3059	Present	1671	0	1671
Star Adder	BattleMech	Nova Cat E	TBD	70	18767293	Tournament	Clan/Level 2	Upgrades	3060	Present	1882	0	1882
Star Adder	BattleMech	Nova Cat Prime	TBD	70	17672918	Tournament	Clan/Level 2	3060	3059	Present	2165	0	2165
Star Adder	BattleMech	Pack Hunter	TBD	30	3206840	Tournament	Clan/Level 2	3060	3059	Present	1384	0	1384
Star Adder	BattleMech	Phoenix Hawk IIC 3	TBD	80	21398639	Tournament	Clan/Level 2	3067	3067	Present	2259	0	2259
Star Adder	BattleMech	Pouncer A	TBD	40	9228889	Tournament	Clan/Level 2	3055/3058	3055	Present	1942	0	1942
Star Adder	BattleMech	Pouncer B	TBD	40	9140950	Tournament	Clan/Level 2	3055/3058	3055	Present	1588	0	1588
Star Adder	BattleMech	Pouncer C	TBD	40	8662064	Tournament	Clan/Level 2	3055/3058	3055	Present	1596	0	1596
Star Adder	BattleMech	Pouncer D	TBD	40	9148389	Tournament	Clan/Level 2	3055/3058	3055	Present	2182	0	2182
Star Adder	BattleMech	Pouncer E	TBD	40	9314200	Tournament	Clan/Level 2	Upgrades	3060	Present	1659	0	1659
Star Adder	BattleMech	Pouncer H	TBD	40	9019500	Tournament	Clan/Level 2	Upgrades	3060	Present	1586	0	1586
Star Adder	BattleMech	Pouncer Prime	TBD	40	8755689	Tournament	Clan/Level 2	3055/3058	3055	Present	2191	0	2191
Star Adder	BattleMech	Predator	TBD	60	12127200	Tournament	Clan/Level 2	3060	3059	Present	1592	0	1592
Star Adder	BattleMech	Rifleman IIC 3	TBD	65	5836875	Tournament	Clan/Level 2	3067	3062	Present	1629	0	1629
Star Adder	BattleMech	Rifleman IIC 4	TBD	65	6048075	Tournament	Clan/Level 2	3067	3062	Present	2023	0	2023
Star Adder	BattleMech	Savage Coyote A	TBD	85	22143460	Tournament	Clan/Level 2	Warden	3061	Present	2536	0	2536
Star Adder	BattleMech	Savage Coyote B	TBD	85	21403344	Tournament	Clan/Level 2	Warden	3061	Present	1867	0	1867
Star Adder	BattleMech	Savage Coyote C	TBD	85	22566531	Tournament	Clan/Level 2	3067	3067	Present	2771	0	2771
Star Adder	BattleMech	Savage Coyote Prime	TBD	85	22937688	Tournament	Clan/Level 2	Warden	3061	Present	2145	0	2145
Star Adder	BattleMech	Shadow Hawk IIC 2	TBD	45	4723302	Tournament	Clan/Level 2	3067	2950*	2950	1517	0	1517
Star Adder	BattleMech	Shadow Hawk IIC 3	TBD	45	4606940	Tournament	Clan/Level 2	3067	3060	Present	1398	0	1398
Star Adder	BattleMech	Warhammer IIC 3	TBD	80	8832001	Tournament	Clan/Level 2	3067	3060*	Present	2038	0	2038
Star Adder	BattleMech	Warhammer IIC 4	TBD	80	9685651	Tournament	Clan/Level 2	3067	3060*	Present	2162	0	2162
Star Adder	Dropship	Noruff	TBD	1900	505746000	Tournament	Clan/Level 2	RS:AT2	3056	Present	11968	0	11968
Star Adder	Infantry	Corona BA Point	TBD	5	3062500	Tournament	Clan/Level 2	CE	3060	Present	450	0	450
Star Adder	Infantry	Sylph BA Point	TBD	5	2942500	Tournament	Clan/Level 2	Warden	3060	Present	250	0	250
Star Adder	Infantry	Sylph Upgrade BA Point	TBD	5	3055000	Tournament	Clan/Level 2	RS3058U	3067*	Present	185	0	185
Star Adder	Protomech	Chrysaor	TBD	6	735958	Tournament	Clan/Level 2	CE	3067	Present	101	0	101
Star Adder	Protomech	Gorgon	TBD	8	871902	Tournament	Clan/Level 2	3060	3060	Present	213	0	213
Star Adder	Protomech	Gorgon 2	TBD	8	820980	Tournament	Clan/Level 2	Upgrades	3062	Present	251	0	251
Star Adder	Protomech	Gorgon 3	TBD	8	882810	Tournament	Clan/Level 2	3067	3067	Present	190	0	190
Star Adder	Protomech	Harpy	TBD	2	614559	Tournament	Clan/Level 2	3060	3060	Present	28	0	28
Star Adder	Protomech	Harpy 3	TBD	2	612264	Tournament	Clan/Level 2	3067	3067	Present	31	0	31
Star Adder	Protomech	Minotaur	TBD	9	946556	Tournament	Clan/Level 2	3060	3060	Present	367	0	367
Star Adder	Protomech	Minotaur 2	TBD	9	888895	Tournament	Clan/Level 2	Upgrades	3062	Present	106	0	106
Star Adder	Protomech	Siren	TBD	3	635974	Tournament	Clan/Level 2	3060	3060	Present	52	0	52
Star Adder	Protomech	Siren 2	TBD	3	636025	Tournament	Clan/Level 2	Upgrades	3062	Present	52	0	52
Star Adder	Protomech	Siren 3	TBD	3	649930	Tournament	Clan/Level 2	3067	3067	Present	86	0	86
Star Adder	Vehicle	Ares Medium Tank	TBD	40	2078767	Tournament	Clan/Level 2	3060	2950*	2950	938	0	938
Star Adder	Vehicle	Athena Combat Vehicle	TBD	75	4288375	Tournament	Clan/Level 2	3060	2950*	2950	1453	0	1453
Star Adder	Vehicle	Donar (Reconnaissance Version)	TBD	21	1621800	Tournament	Clan/Level 2	3060	2950*	2950	1169	0	1169
Star Adder	Vehicle	Enyo Strike Tank	TBD	55	9048125	Tournament	Clan/Level 2	3067	3067	Present	1182	0	1182
Star Adder	Vehicle	Epona A	TBD	50	3653333	Tournament	Clan/Level 2	3060	2950*	2950	1741	0	1741
Star Adder	Vehicle	Epona B	TBD	50	3149333	Tournament	Clan/Level 2	3060	2950*	2950	1022	0	1022
Star Adder	Vehicle	Epona C	TBD	50	3461333	Tournament	Clan/Level 2	3060	2950*	2950	1322	0	1322
Star Adder	Vehicle	Epona Pursuit Tank	TBD	50	2785333	Tournament	Clan/Level 2	3060	2950*	2950	1242	0	1242
Star Adder	Vehicle	Hephaestus A	TBD	30	2047500	Tournament	Clan/Level 2	3067	3062	Present	580	0	580
Star Adder	Vehicle	Hephaestus B	TBD	30	2023000	Tournament	Clan/Level 2	3067	3062	Present	771	0	771
Star Adder	Vehicle	Hephaestus C	TBD	30	2005000	Tournament	Clan/Level 2	3067	3062	Present	389	0	389
Star Adder	Vehicle	Hephaestus Scout Tank	TBD	30	2095000	Tournament	Clan/Level 2	3067	3062	Present	580	0	580
Star Adder	Vehicle	Ku Wheeled Assault Tank	TBD	50	1912188	Tournament	Clan/Level 2	3060	2950*	2950	831	0	831
Star Adder	Vehicle	Mars (XL Variant)	TBD	100	21602000	Tournament	Clan/Level 2	3060	2950*	2950	2029	0	2029
Star Adder	Vehicle	Morrigu (Laser Variant)	TBD	80	3995100	Tournament	Clan/Level 2	3067	3067	Present	935	0	935
Star Adder	Vehicle	Morrigu Fire Support Vehicle	TBD	80	4918500	Tournament	Clan/Level 2	3067	3067	Present	1232	0	1232
Star Adder	Vehicle	Shamash Reconnaissance Vehicle	TBD	11	227530	Tournament	Clan/Level 2	3060	2950*	2950	408	0	408
Star Adder	Warship	Aegis (Clan)	TBD	750000	15021811000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	167790	0	167790
Star Adder	Warship	Black Lion (Clan)	TBD	810000	15151573000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	247597	0	247597
Star Adder	Warship	Carrack (Transport)	TBD	300000	3269464000	Advanced	Clan/Level 2	RS:AT2	2950	2950	53111	0	53111
Star Adder	Warship	Essex (Clan)	TBD	620000	4683593600	Advanced	Clan/Level 2	RS:AT2	2950*	2950	62357	0	62357
Star Adder	Warship	Fredasa	TBD	180000	6828016000	Advanced	Clan/Level 2	RS:AT2	2962	2950	39707	0	39707
Star Adder	Warship	Liberator	TBD	830000	20370239000	Advanced	Clan/Level 2	RS:AT2	3025*	3025	78523	0	78523
Star Adder	Warship	Lola III (Clan)	TBD	680000	4724406600	Advanced	Clan/Level 2	RS:AT2	2950*	2950	58627	0	58627
Star Adder	Warship	McKenna (Clan)	TBD	1930000	21375229800	Advanced	Clan/Level 2	RS:AT2	2950*	2950	214414	0	214414
Star Adder	Warship	Nightlord	TBD	1200000	15706646000	Advanced	Clan/Level 2	RS:AT2	2932	2950	192306	0	192306
Star Adder	Warship	Potemkin (Clan)	TBD	1510000	65568628000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	96567	0	96567
Star Adder	Warship	Sovetskii Soyuz (Clan)	TBD	830000	16823497200	Advanced	Clan/Level 2	RS:AT2	2950*	2950	80293	0	80293
Star Adder	Warship	Vincent Mk 42	TBD	420000	4445458000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	21271	0	21271
Star Adder	Warship	Volga (Clan)	TBD	780000	14690119200	Advanced	Clan/Level 2	RS:AT2	2950*	2950	58630	0	58630
Star Adder	Warship	York	TBD	600000	9822624000	Advanced	Clan/Level 2	RS:AT2	2947	2950	61526	0	61526
Steel Viper	Aerospace Fighter	Batu A	TBD	40	7354000	Tournament	Clan/Level 2	RS:AT2	2950*	2950	1664	0	1664
Steel Viper	Aerospace Fighter	Batu B	TBD	40	6814000	Tournament	Clan/Level 2	RS:AT2	2950*	2950	2240	0	2240
Steel Viper	Aerospace Fighter	Batu C	TBD	40	7001500	Tournament	Clan/Level 2	RS:AT2	2950*	2950	2028	0	2028
Steel Viper	Aerospace Fighter	Batu Prime	TBD	40	6862000	Tournament	Clan/Level 2	RS:AT2	2950*	2950	2215	0	2215
Steel Viper	BattleMech	Battle Cobra A	TBD	40	4515000	Tournament	Clan/Level 2	3055/3058	2950*	2950	1178	0	1178
Steel Viper	BattleMech	Battle Cobra B	TBD	40	5026000	Tournament	Clan/Level 2	3055/3058	2950*	2950	1421	0	1421
Steel Viper	BattleMech	Battle Cobra C	TBD	40	5006750	Tournament	Clan/Level 2	Upgrades	3060	Present	1319	0	1319
Steel Viper	BattleMech	Battle Cobra H	TBD	40	5019000	Tournament	Clan/Level 2	Upgrades	3060	Present	1258	0	1258
Steel Viper	BattleMech	Battle Cobra Prime	TBD	40	4595500	Tournament	Clan/Level 2	3055/3058	2950*	2950	1236	0	1236
Steel Viper	BattleMech	Black Lanner A	TBD	55	18046199	Tournament	Clan/Level 2	3055/3058	2950*	2950	1801	0	1801
Steel Viper	BattleMech	Black Lanner B	TBD	55	17697449	Tournament	Clan/Level 2	3055/3058	2950*	2950	1636	0	1636
Steel Viper	BattleMech	Black Lanner C	TBD	55	17759449	Tournament	Clan/Level 2	3055/3058	2950*	2950	1900	0	1900
Steel Viper	BattleMech	Black Lanner D	TBD	55	17686793	Tournament	Clan/Level 2	3055/3058	2950*	2950	1390	0	1390
Steel Viper	BattleMech	Black Lanner E	TBD	55	18036511	Tournament	Clan/Level 2	Upgrades	3060	Present	1804	0	1804
Steel Viper	BattleMech	Black Lanner H	TBD	55	17511449	Tournament	Clan/Level 2	Upgrades	3060	Present	1616	0	1616
Steel Viper	BattleMech	Black Lanner Prime	TBD	55	18098512	Tournament	Clan/Level 2	3055/3058	2950*	2950	1657	0	1657
Steel Viper	BattleMech	Black Python (Viper) 2	TBD	75	19227250	Tournament	Clan/Level 2	3060	2950*	2950	2131	0	2131
Steel Viper	BattleMech	Black Python (Viper) 3	TBD	75	18942000	Tournament	Clan/Level 2	3055U	3067	Present	2201	0	2201
Steel Viper	BattleMech	Black Python (Viper) 4	TBD	75	18968250	Tournament	Clan/Level 2	3055U	3067	Present	2318	0	2318
Steel Viper	BattleMech	Crossbow A	TBD	65	8508503	Tournament	Clan/Level 2	3055/3058	2950*	2950	1628	0	1628
Steel Viper	BattleMech	Crossbow B	TBD	65	8632253	Tournament	Clan/Level 2	3055/3058	2950*	2950	1521	0	1521
Steel Viper	BattleMech	Crossbow C	TBD	65	9175718	Tournament	Clan/Level 2	Upgrades	3060	Present	1385	0	1385
Steel Viper	BattleMech	Crossbow H	TBD	65	8481172	Tournament	Clan/Level 2	Upgrades	3060	Present	1461	0	1461
Steel Viper	BattleMech	Crossbow Prime	TBD	65	9135503	Tournament	Clan/Level 2	3055/3058	2950*	2950	1658	0	1658
Steel Viper	BattleMech	Grendel A	TBD	45	12362338	Tournament	Clan/Level 2	3055/3058	2950*	2950	1972	0	1972
Steel Viper	BattleMech	Grendel B	TBD	45	12052400	Tournament	Clan/Level 2	3055/3058	2950*	2950	1800	0	1800
Steel Viper	BattleMech	Grendel C	TBD	45	12457948	Tournament	Clan/Level 2	3055/3058	2950*	2950	1450	0	1450
Steel Viper	BattleMech	Grendel D	TBD	45	12360073	Tournament	Clan/Level 2	3055/3058	2950*	2950	1991	0	1991
Steel Viper	BattleMech	Grendel E	TBD	45	12507338	Tournament	Clan/Level 2	Upgrades	3060	Present	1788	0	1788
Steel Viper	BattleMech	Grendel H	TBD	45	12358712	Tournament	Clan/Level 2	Upgrades	3060	Present	1871	0	1871
Steel Viper	BattleMech	Grendel Prime	TBD	45	12445713	Tournament	Clan/Level 2	3055/3058	2950*	2950	2124	0	2124
Steel Viper	BattleMech	Grizzly	TBD	70	7080954	Tournament	Clan/Level 2	3055/3058	2950*	2950	2152	0	2152
Steel Viper	BattleMech	Hellfire	TBD	60	6824960	Tournament	Clan/Level 2	Crusader	3058	Present	1495	0	1495
Steel Viper	BattleMech	Howler (Baboon) 2	TBD	20	2718240	Tournament	Clan/Level 2	3055U	3067	Present	634	0	634
Steel Viper	BattleMech	Jenner IIC 2	TBD	35	7614675	Tournament	Clan/Level 2	3060	2950*	2950	1330	0	1330
Steel Viper	BattleMech	Jenner IIC 3	TBD	35	7177275	Tournament	Clan/Level 2	3060	2950*	2950	725	0	725
Steel Viper	BattleMech	Matador	TBD	60	5740960	Tournament	Clan/Level 2	3060	2950*	2950	1830	0	1830
Steel Viper	BattleMech	Naga A	TBD	80	26744814	Advanced	Clan/Level 2	3055/3058 	2950*	2950	1344	0	1344
Steel Viper	BattleMech	Naga B	TBD	80	26902314	Advanced	Clan/Level 2	3055/3058 	2950*	2950	1379	0	1379
Steel Viper	BattleMech	Naga C	TBD	80	26628378	Advanced	Clan/Level 2	3055/3058 	2950*	2950	1252	0	1252
Steel Viper	BattleMech	Naga D	TBD	80	26738064	Advanced	Clan/Level 2	3055/3058 	2950*	2950	1287	0	1287
Steel Viper	BattleMech	Naga Prime	TBD	80	26457939	Advanced	Clan/Level 2	3055/3058 	2950*	2950	1268	0	1268
Steel Viper	BattleMech	Phoenix Hawk IIC	TBD	80	21639842	Tournament	Clan/Level 2	3055/3058	2950*	2950	1996	0	1996
Steel Viper	BattleMech	Phoenix Hawk IIC 2	TBD	80	22525439	Tournament	Clan/Level 2	3067	2950*	2950	2568	0	2568
Steel Viper	BattleMech	Phoenix Hawk IIC 3	TBD	80	21398639	Tournament	Clan/Level 2	3067	3067	Present	2259	0	2259
Steel Viper	BattleMech	Phoenix Hawk IIC 4	TBD	80	22984439	Tournament	Clan/Level 2	3067	3067	Present	2157	0	2157
Steel Viper	BattleMech	Scylla	TBD	100	29965334	Tournament	Clan/Level 2	3067	3062	Present	2771	0	2771
Steel Viper	BattleMech	Shadow Cat A	TBD	45	12039532	Tournament	Clan/Level 2	3055/3058	2950*	2950	1972	0	1972
Steel Viper	BattleMech	Shadow Cat B	TBD	45	13043657	Tournament	Clan/Level 2	3055/3058	2950*	2950	2123	0	2123
Steel Viper	BattleMech	Shadow Cat C	TBD	45	12095719	Tournament	Clan/Level 2	Upgrades	3060	Present	1817	0	1817
Steel Viper	BattleMech	Shadow Cat H	TBD	45	11883385	Tournament	Clan/Level 2	Upgrades	3060	Present	1980	0	1980
Steel Viper	BattleMech	Shadow Cat Prime	TBD	45	11785511	Tournament	Clan/Level 2	3055/3058	2950*	2950	2057	0	2057
Steel Viper	BattleMech	Vapor Eagle (Goshawk) 3	TBD	50	12729608	Tournament	Clan/Level 2	3055U	3067	Present	2182	0	2182
Steel Viper	BattleMech	Vapor Eagle (Goshawk) 4	TBD	50	12311882	Tournament	Clan/Level 2	3055U	3067	Present	1865	0	1865
Steel Viper	Dropship	Mercer	TBD	4500	613071200	Tournament	Clan/Level 2	RS:AT2	3065	Present	13213	0	13213
Steel Viper	Dropship	Noruff	TBD	1900	505746000	Tournament	Clan/Level 2	RS:AT2	3056	Present	11968	0	11968
Steel Viper	Vehicle	Ares Medium Tank	TBD	40	2078767	Tournament	Clan/Level 2	3060	2950*	2950	938	0	938
Steel Viper	Vehicle	Athena Combat Vehicle	TBD	75	4288375	Tournament	Clan/Level 2	3060	2950*	2950	1453	0	1453
Steel Viper	Vehicle	Enyo Strike Tank	TBD	55	9048125	Tournament	Clan/Level 2	3067	3067	Present	1182	0	1182
Steel Viper	Vehicle	Ku Wheeled Assault Tank	TBD	50	1912188	Tournament	Clan/Level 2	3060	2950*	2950	831	0	831
Steel Viper	Vehicle	Shoden Assault Vehicle	TBD	70	3862800	Tournament	Clan/Level 2	3067	3067	Present	1050	0	1050
Steel Viper	Warship	Aegis (Clan)	TBD	750000	15021811000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	167790	0	167790
Steel Viper	Warship	Cameron (Clan)	TBD	860000	9949865000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	134202	0	134202
Steel Viper	Warship	Carrack (Transport)	TBD	300000	3269464000	Advanced	Clan/Level 2	RS:AT2	2950	2950	53111	0	53111
Steel Viper	Warship	Congress (Clan)	TBD	760000	9633718000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	98854	0	98854
Steel Viper	Warship	Essex (Clan)	TBD	620000	4683593600	Advanced	Clan/Level 2	RS:AT2	2950*	2950	62357	0	62357
Steel Viper	Warship	Lola III (Clan)	TBD	680000	4724406600	Advanced	Clan/Level 2	RS:AT2	2950*	2950	58627	0	58627
Steel Viper	Warship	Nightlord	TBD	1200000	15706646000	Advanced	Clan/Level 2	RS:AT2	2932	2950	192306	0	192306
Steel Viper	Warship	Potemkin (Clan)	TBD	1510000	65568628000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	96567	0	96567
Steel Viper	Warship	Sovetskii Soyuz (Clan)	TBD	830000	16823497200	Advanced	Clan/Level 2	RS:AT2	2950*	2950	80293	0	80293
Steel Viper	Warship	Vincent Mk 42	TBD	420000	4445458000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	21271	0	21271
Steel Viper	Warship	Whirlwind (Clan)	TBD	520000	4966356000	Advanced	Clan/Level 2	RS:AT2	2950*	2950	67124	0	67124
Taurian Concordat	Aerospace Fighter	Troika CMT-3T	TBD	65	8898060	Tournament	IS/Level 2	RS:AT2	3065	Present	1630	0	1630
Taurian Concordat	Aerospace Fighter	Troika CMT-4U	TBD	65	8854335	Tournament	IS/Level 2	RS:AT2	3065	Present	1802	0	1802
Taurian Concordat	BattleMech	Anubis ABS-3L	TBD	30	5153525	Tournament	IS/Level 2	Periphery	3063	Present	807	0	807
Taurian Concordat	BattleMech	Anubis ABS-3R	TBD	30	5270525	Tournament	IS/Level 2	Periphery	3063	Present	845	0	845
Taurian Concordat	BattleMech	Anubis ABS-3T	TBD	30	5440175	Tournament	IS/Level 2	3067	3063	Present	871	0	871
Taurian Concordat	BattleMech	Archer ARC-2R	TBD	70	6384974	Tournament	IS/Level 1	3025/3026	2474	2570	1117	0	1117
Taurian Concordat	BattleMech	Archer ARC-6W	TBD	70	6044974	Tournament	IS/Level 2	3067	3067	Present	1167	0	1239
Taurian Concordat	BattleMech	Awesome AWS-9M	TBD	80	18090121	Tournament	IS/Level 2	3050	3052	3050	1469	0	1469
Taurian Concordat	BattleMech	Awesome AWS-9Q	TBD	80	7456050	Tournament	IS/Level 2	3060	3060	Present	1623	0	1623
Taurian Concordat	BattleMech	Banshee BNC-3M	TBD	95	9824329	Tournament	IS/Level 1	3025/3026	2950*	3025	1267	0	1267
Taurian Concordat	BattleMech	Banshee BNC-3S	TBD	95	8952645	Tournament	IS/Level 1	3025/3026	2950*	3025	1323	0	1323
Taurian Concordat	BattleMech	Black Knight BL-6-KNT	TBD	75	6786938	Tournament	IS/Level 2	3050	2578	2570	1191	0	1191
Taurian Concordat	BattleMech	Blackjack BJ-2	TBD	45	3441575	Tournament	IS/Level 2	3050	3050	3050	858	0	858
Taurian Concordat	BattleMech	Blackjack BJ-3	TBD	45	3592375	Tournament	IS/Level 2	BP 4th	3028	3025	1099	0	1099
Taurian Concordat	BattleMech	Cataphract CTF-3D	TBD	70	13588554	Tournament	IS/Level 2	3050	3050	3050	1266	0	1266
Taurian Concordat	BattleMech	Cataphract CTF-3L	TBD	70	15379504	Tournament	IS/Level 2	3050	3050	3050	1294	0	1294
Taurian Concordat	BattleMech	Catapult CPLT-C3	TBD	65	5872626	Advanced	IS/Level 2	3050	3050	3050	1030	0	1030
Taurian Concordat	BattleMech	Charger CGR-1A5	TBD	80	7756771	Tournament	IS/Level 1	BP 4th	3028	3025	1132	0	1132
Taurian Concordat	BattleMech	Cyclops CP-11-A	TBD	90	9318360	Tournament	IS/Level 2	3050	3050	3050	1251	0	1251
Taurian Concordat	BattleMech	Cyclops CP-11-G	TBD	90	10275960	Tournament	IS/Level 2	Upgrades	3060	Present	1770	0	1770
Taurian Concordat	BattleMech	Dervish DV-7D	TBD	55	5645618	Tournament	IS/Level 2	3050	3050	3050	1328	0	1328
Taurian Concordat	BattleMech	Devastator DVS-1D	TBD	100	9328000	Tournament	IS/Level 2	RS3058U	3067*	Present	1402	0	1402
Taurian Concordat	BattleMech	Duan Gung D9-G9	TBD	25	3344584	Tournament	IS/Level 2	3060	3058	Present	729	0	729
Taurian Concordat	BattleMech	Emperor EMP-6A	TBD	90	18682700	Tournament	IS/Level 2	3055/3058	2612	2750	1636	0	1636
Taurian Concordat	BattleMech	Enforcer ENF-4R	TBD	50	3536876	Tournament	IS/Level 1	3025/3026	2777	2750	895	0	895
Taurian Concordat	BattleMech	Enforcer ENF-5D	TBD	50	8808876	Tournament	IS/Level 2	3050	3050	3050	1039	0	1039
Taurian Concordat	BattleMech	Firestarter FS9-M	TBD	35	3066525	Tournament	IS/Level 1	3025/3026	2950*	3025	671	0	671
Taurian Concordat	BattleMech	Firestarter FS9-S	TBD	35	3241688	Tournament	IS/Level 2	3050	3050	3050	551	0	551
Taurian Concordat	BattleMech	Gallowglas GAL-1GLS	TBD	70	6646179	Tournament	IS/Level 2	3055/3058	3055	Present	1497	0	1497
Taurian Concordat	BattleMech	Garm GRM-01A	TBD	35	2874061	Tournament	IS/Level 2	3060	3058	Present	662	0	662
Taurian Concordat	BattleMech	Garm GRM-01B	TBD	35	2961811	Tournament	IS/Level 2	3060	3060	Present	732	0	732
Taurian Concordat	BattleMech	Grasshopper GHR-5J	TBD	70	6427474	Tournament	IS/Level 2	3050	3050	3050	1201	0	1201
Taurian Concordat	BattleMech	Hatchetman HCT-5S	TBD	45	6135240	Tournament	IS/Level 2	3050	3050	3050	826	0	826
Taurian Concordat	BattleMech	Helios HEL-3D	TBD	60	5736000	Tournament	IS/Level 2	3060	3060	Present	1559	0	1559
Taurian Concordat	BattleMech	Hunchback HBK-5N	TBD	50	3575876	Tournament	IS/Level 2	3050	3050	3050	903	0	903
Taurian Concordat	BattleMech	Huron Warrior HUR-WO-R4L	TBD	50	8279001	Tournament	IS/Level 2	3055/3058	3055	Present	1139	0	1139
Taurian Concordat	BattleMech	Javelin JVN-10F	TBD	30	2361840	Tournament	IS/Level 1	3025/3026	2950*	3025	702	0	702
Taurian Concordat	BattleMech	Javelin JVN-10P	TBD	30	2370940	Tournament	IS/Level 2	3050	3050	3050	514	0	514
Taurian Concordat	BattleMech	Jenner JR7-K	TBD	35	3306376	Tournament	IS/Level 2	3050	3050	3050	694	0	694
Taurian Concordat	BattleMech	Jinggau JN-G8A	TBD	65	14427327	Tournament	IS/Level 2	3060	3059	Present	1915	0	1915
Taurian Concordat	BattleMech	Lao Hu LHU-2B	TBD	75	18779688	Tournament	IS/Level 2	CCAF	3063	Present	1410	0	1410
Taurian Concordat	BattleMech	Lao Hu LHU-3B	TBD	75	21143938	Tournament	IS/Level 2	3067	3067	Present	1281	147	1428
Taurian Concordat	BattleMech	Lao Hu LHU-3C	TBD	75	18123438	Tournament	IS/Level 2	3067	3067	Present	1611	0	1611
Taurian Concordat	BattleMech	Lineholder KW1-LH2	TBD	55	4515668	Tournament	IS/Level 1	3055/3058	3057	Present	987	0	987
